Date,Hour,Temperature,PrecipIntensity,Date_Hour,Year
10/1/2018,7,72.54,0,2018-10-01-07,2018
10/1/2018,8,77.43,0,2018-10-01-08,2018
10/1/2018,9,81.44,0,2018-10-01-09,2018
10/1/2018,10,84.91,0,2018-10-01-10,2018
10/1/2018,11,86.7,0,2018-10-01-11,2018
10/1/2018,12,88.29,0,2018-10-01-12,2018
10/1/2018,13,89.31,0,2018-10-01-13,2018
10/1/2018,14,89.65,0,2018-10-01-14,2018
10/1/2018,15,89.55,0,2018-10-01-15,2018
10/1/2018,16,88.11,0,2018-10-01-16,2018
10/1/2018,17,84.29,0,2018-10-01-17,2018
10/1/2018,18,81.26,0,2018-10-01-18,2018
10/1/2018,19,79.84,0,2018-10-01-19,2018
10/1/2018,20,77.91,0,2018-10-01-20,2018
10/1/2018,21,76.58,0,2018-10-01-21,2018
10/1/2018,22,75.53,0,2018-10-01-22,2018
9/29/2018,23,66.2,0,2018-09-29-23,2018
9/30/2018,0,65.09,0,2018-09-30-00,2018
9/30/2018,1,64.51,0,2018-09-30-01,2018
9/30/2018,2,64.06,0,2018-09-30-02,2018
9/30/2018,3,64.57,0,2018-09-30-03,2018
9/30/2018,4,64,0,2018-09-30-04,2018
9/30/2018,5,63.7,0,2018-09-30-05,2018
9/30/2018,6,63.13,0,2018-09-30-06,2018
9/30/2018,7,65.7,0,2018-09-30-07,2018
9/30/2018,8,70.28,0,2018-09-30-08,2018
9/30/2018,9,74.88,0,2018-09-30-09,2018
9/30/2018,10,78.38,0,2018-09-30-10,2018
9/30/2018,11,81.2,0,2018-09-30-11,2018
9/30/2018,12,83.53,0,2018-09-30-12,2018
9/30/2018,13,84.71,0,2018-09-30-13,2018
9/30/2018,14,85.34,0,2018-09-30-14,2018
9/30/2018,15,84.06,0,2018-09-30-15,2018
9/30/2018,16,82.96,0,2018-09-30-16,2018
9/30/2018,17,79.07,0,2018-09-30-17,2018
9/30/2018,18,76.03,0,2018-09-30-18,2018
9/30/2018,19,74.3,0,2018-09-30-19,2018
9/30/2018,20,72.8,0,2018-09-30-20,2018
9/30/2018,21,72.17,0,2018-09-30-21,2018
9/30/2018,22,71.12,0,2018-09-30-22,2018
9/28/2018,23,67.32,0,2018-09-28-23,2018
9/29/2018,0,67.15,0,2018-09-29-00,2018
9/29/2018,1,66.76,0,2018-09-29-01,2018
9/29/2018,2,66.5,0,2018-09-29-02,2018
9/29/2018,3,66.22,0,2018-09-29-03,2018
9/29/2018,4,66.08,0,2018-09-29-04,2018
9/29/2018,5,65.83,0,2018-09-29-05,2018
9/29/2018,6,65.66,0,2018-09-29-06,2018
9/29/2018,7,66.29,0,2018-09-29-07,2018
9/29/2018,8,67.53,0,2018-09-29-08,2018
9/29/2018,9,69.32,0,2018-09-29-09,2018
9/29/2018,10,71.95,0,2018-09-29-10,2018
9/29/2018,11,75.05,0,2018-09-29-11,2018
9/29/2018,12,77.66,0,2018-09-29-12,2018
9/29/2018,13,79.39,0,2018-09-29-13,2018
9/29/2018,14,79.94,0,2018-09-29-14,2018
9/29/2018,15,79.42,0,2018-09-29-15,2018
9/29/2018,16,77.74,0,2018-09-29-16,2018
9/29/2018,17,74.7,0,2018-09-29-17,2018
9/29/2018,18,71.42,0,2018-09-29-18,2018
9/29/2018,19,69.15,0,2018-09-29-19,2018
9/29/2018,20,68.63,0,2018-09-29-20,2018
9/29/2018,21,66.68,0,2018-09-29-21,2018
9/29/2018,22,66.79,0,2018-09-29-22,2018
9/27/2018,23,68.46,0,2018-09-27-23,2018
9/28/2018,0,67.77,0,2018-09-28-00,2018
9/28/2018,1,66.79,0,2018-09-28-01,2018
9/28/2018,2,66.14,0,2018-09-28-02,2018
9/28/2018,3,65.96,0,2018-09-28-03,2018
9/28/2018,4,66.36,0,2018-09-28-04,2018
9/28/2018,5,65.94,0,2018-09-28-05,2018
9/28/2018,6,66.33,0,2018-09-28-06,2018
9/28/2018,7,66.52,0,2018-09-28-07,2018
9/28/2018,8,68.68,0,2018-09-28-08,2018
9/28/2018,9,72.23,0,2018-09-28-09,2018
9/28/2018,10,74.33,0,2018-09-28-10,2018
9/28/2018,11,78.27,0,2018-09-28-11,2018
9/28/2018,12,78.81,0,2018-09-28-12,2018
9/28/2018,13,80.04,0,2018-09-28-13,2018
9/28/2018,14,81.9,0,2018-09-28-14,2018
9/28/2018,15,80.89,0,2018-09-28-15,2018
9/28/2018,16,78.68,0,2018-09-28-16,2018
9/28/2018,17,75.43,0,2018-09-28-17,2018
9/28/2018,18,72.24,0,2018-09-28-18,2018
9/28/2018,19,69.86,0,2018-09-28-19,2018
9/28/2018,20,68.1,0,2018-09-28-20,2018
9/28/2018,21,67.65,0,2018-09-28-21,2018
9/28/2018,22,67.51,0,2018-09-28-22,2018
9/26/2018,23,66.61,0,2018-09-26-23,2018
9/27/2018,0,66.78,0,2018-09-27-00,2018
9/27/2018,1,67.23,0,2018-09-27-01,2018
9/27/2018,2,65.92,0,2018-09-27-02,2018
9/27/2018,3,66.18,0,2018-09-27-03,2018
9/27/2018,4,66.23,0,2018-09-27-04,2018
9/27/2018,5,65.35,0,2018-09-27-05,2018
9/27/2018,6,66.15,0,2018-09-27-06,2018
9/27/2018,7,67.99,0,2018-09-27-07,2018
9/27/2018,8,74.21,0,2018-09-27-08,2018
9/27/2018,9,77.71,0,2018-09-27-09,2018
9/27/2018,10,79.97,0,2018-09-27-10,2018
9/27/2018,11,84.08,0,2018-09-27-11,2018
9/27/2018,12,84.87,0,2018-09-27-12,2018
9/27/2018,13,86.86,0,2018-09-27-13,2018
9/27/2018,14,86.23,0,2018-09-27-14,2018
9/27/2018,15,85.53,0,2018-09-27-15,2018
9/27/2018,16,84.03,0,2018-09-27-16,2018
9/27/2018,17,83.04,0,2018-09-27-17,2018
9/27/2018,18,77.04,0,2018-09-27-18,2018
9/27/2018,19,73.9,0,2018-09-27-19,2018
9/27/2018,20,72.11,0,2018-09-27-20,2018
9/27/2018,21,69.58,0,2018-09-27-21,2018
9/27/2018,22,68.13,0,2018-09-27-22,2018
9/25/2018,23,64.86,0,2018-09-25-23,2018
9/26/2018,0,65.32,0,2018-09-26-00,2018
9/26/2018,1,64.39,0,2018-09-26-01,2018
9/26/2018,2,64.17,0,2018-09-26-02,2018
9/26/2018,3,64.44,0,2018-09-26-03,2018
9/26/2018,4,64.68,0,2018-09-26-04,2018
9/26/2018,5,63.4,0,2018-09-26-05,2018
9/26/2018,6,63.23,0,2018-09-26-06,2018
9/26/2018,7,63.8,0,2018-09-26-07,2018
9/26/2018,8,67.85,0,2018-09-26-08,2018
9/26/2018,9,71.21,0,2018-09-26-09,2018
9/26/2018,10,76.3,0,2018-09-26-10,2018
9/26/2018,11,79.62,0,2018-09-26-11,2018
9/26/2018,12,81.91,0,2018-09-26-12,2018
9/26/2018,13,84.03,0,2018-09-26-13,2018
9/26/2018,14,84.54,0,2018-09-26-14,2018
9/26/2018,15,82.94,0,2018-09-26-15,2018
9/26/2018,16,82.31,0,2018-09-26-16,2018
9/26/2018,17,79.18,0,2018-09-26-17,2018
9/26/2018,18,75.53,0,2018-09-26-18,2018
9/26/2018,19,72.08,0,2018-09-26-19,2018
9/26/2018,20,70.3,0,2018-09-26-20,2018
9/26/2018,21,68.99,0,2018-09-26-21,2018
9/26/2018,22,67.59,0,2018-09-26-22,2018
9/24/2018,23,65.28,0,2018-09-24-23,2018
9/25/2018,0,64.75,0,2018-09-25-00,2018
9/25/2018,1,64.77,0,2018-09-25-01,2018
9/25/2018,2,64.55,0,2018-09-25-02,2018
9/25/2018,3,64.75,0,2018-09-25-03,2018
9/25/2018,4,64.05,0,2018-09-25-04,2018
9/25/2018,5,63.9,0,2018-09-25-05,2018
9/25/2018,6,63.88,0,2018-09-25-06,2018
9/25/2018,7,64.31,0,2018-09-25-07,2018
9/25/2018,8,64.82,0,2018-09-25-08,2018
9/25/2018,9,65.9,0,2018-09-25-09,2018
9/25/2018,10,67.65,0,2018-09-25-10,2018
9/25/2018,11,70.13,0,2018-09-25-11,2018
9/25/2018,12,72.45,0,2018-09-25-12,2018
9/25/2018,13,74.63,0,2018-09-25-13,2018
9/25/2018,14,76.3,0,2018-09-25-14,2018
9/25/2018,15,76.56,0,2018-09-25-15,2018
9/25/2018,16,76.55,0,2018-09-25-16,2018
9/25/2018,17,74.05,0,2018-09-25-17,2018
9/25/2018,18,70.7,0,2018-09-25-18,2018
9/25/2018,19,69.05,0,2018-09-25-19,2018
9/25/2018,20,67.62,0,2018-09-25-20,2018
9/25/2018,21,66.52,0,2018-09-25-21,2018
9/25/2018,22,65.95,0,2018-09-25-22,2018
9/23/2018,23,66.55,0,2018-09-23-23,2018
9/24/2018,0,65.89,0,2018-09-24-00,2018
9/24/2018,1,65.42,0,2018-09-24-01,2018
9/24/2018,2,64.99,0,2018-09-24-02,2018
9/24/2018,3,64.6,0,2018-09-24-03,2018
9/24/2018,4,64.79,0,2018-09-24-04,2018
9/24/2018,5,64.51,0,2018-09-24-05,2018
9/24/2018,6,64.71,0,2018-09-24-06,2018
9/24/2018,7,64.89,0,2018-09-24-07,2018
9/24/2018,8,67.04,0,2018-09-24-08,2018
9/24/2018,9,68.7,0,2018-09-24-09,2018
9/24/2018,10,71.6,0,2018-09-24-10,2018
9/24/2018,11,72.74,0,2018-09-24-11,2018
9/24/2018,12,75.39,0,2018-09-24-12,2018
9/24/2018,13,77.13,0,2018-09-24-13,2018
9/24/2018,14,77.26,0,2018-09-24-14,2018
9/24/2018,15,76.47,0,2018-09-24-15,2018
9/24/2018,16,76.42,0,2018-09-24-16,2018
9/24/2018,17,73.07,0,2018-09-24-17,2018
9/24/2018,18,68.42,0,2018-09-24-18,2018
9/24/2018,19,67.02,0,2018-09-24-19,2018
9/24/2018,20,65.6,0,2018-09-24-20,2018
9/24/2018,21,65.65,0,2018-09-24-21,2018
9/24/2018,22,65.08,0,2018-09-24-22,2018
9/22/2018,23,70.17,0,2018-09-22-23,2018
9/23/2018,0,69.53,0,2018-09-23-00,2018
9/23/2018,1,69.64,0,2018-09-23-01,2018
9/23/2018,2,68.63,0,2018-09-23-02,2018
9/23/2018,3,68.53,0,2018-09-23-03,2018
9/23/2018,4,67.55,0,2018-09-23-04,2018
9/23/2018,5,67.02,0,2018-09-23-05,2018
9/23/2018,6,66.79,0,2018-09-23-06,2018
9/23/2018,7,67.79,0,2018-09-23-07,2018
9/23/2018,8,71.42,0,2018-09-23-08,2018
9/23/2018,9,73.34,0,2018-09-23-09,2018
9/23/2018,10,74.91,0,2018-09-23-10,2018
9/23/2018,11,77.78,0,2018-09-23-11,2018
9/23/2018,12,79.85,0,2018-09-23-12,2018
9/23/2018,13,81.93,0,2018-09-23-13,2018
9/23/2018,14,82.48,0,2018-09-23-14,2018
9/23/2018,15,81.75,0,2018-09-23-15,2018
9/23/2018,16,79.11,0,2018-09-23-16,2018
9/23/2018,17,76.64,0,2018-09-23-17,2018
9/23/2018,18,73.47,0,2018-09-23-18,2018
9/23/2018,19,70.61,0,2018-09-23-19,2018
9/23/2018,20,69.52,0,2018-09-23-20,2018
9/23/2018,21,68.31,0,2018-09-23-21,2018
9/23/2018,22,67.36,0,2018-09-23-22,2018
9/21/2018,23,69.8,0,2018-09-21-23,2018
9/22/2018,0,69.75,0,2018-09-22-00,2018
9/22/2018,1,68.36,0,2018-09-22-01,2018
9/22/2018,2,68.02,0,2018-09-22-02,2018
9/22/2018,3,67.14,0,2018-09-22-03,2018
9/22/2018,4,67.09,0,2018-09-22-04,2018
9/22/2018,5,66.05,0,2018-09-22-05,2018
9/22/2018,6,66.38,0,2018-09-22-06,2018
9/22/2018,7,67.65,0,2018-09-22-07,2018
9/22/2018,8,72.93,0,2018-09-22-08,2018
9/22/2018,9,76.84,0,2018-09-22-09,2018
9/22/2018,10,79.47,0,2018-09-22-10,2018
9/22/2018,11,82.37,0,2018-09-22-11,2018
9/22/2018,12,86.33,0,2018-09-22-12,2018
9/22/2018,13,87.53,0,2018-09-22-13,2018
9/22/2018,14,88.1,0,2018-09-22-14,2018
9/22/2018,15,86.98,0,2018-09-22-15,2018
9/22/2018,16,85.38,0,2018-09-22-16,2018
9/22/2018,17,82.38,0,2018-09-22-17,2018
9/22/2018,18,78.36,0,2018-09-22-18,2018
9/22/2018,19,74.67,0,2018-09-22-19,2018
9/22/2018,20,73.5,0,2018-09-22-20,2018
9/22/2018,21,71.62,0,2018-09-22-21,2018
9/22/2018,22,69.93,0,2018-09-22-22,2018
9/20/2018,23,67.65,0,2018-09-20-23,2018
9/21/2018,0,67,0,2018-09-21-00,2018
9/21/2018,1,67.14,0,2018-09-21-01,2018
9/21/2018,2,66.84,0,2018-09-21-02,2018
9/21/2018,3,66.22,0,2018-09-21-03,2018
9/21/2018,4,66.21,0,2018-09-21-04,2018
9/21/2018,5,65.8,0,2018-09-21-05,2018
9/21/2018,6,65.95,0,2018-09-21-06,2018
9/21/2018,7,67.37,0,2018-09-21-07,2018
9/21/2018,8,70.36,0,2018-09-21-08,2018
9/21/2018,9,74.43,0,2018-09-21-09,2018
9/21/2018,10,76.19,0,2018-09-21-10,2018
9/21/2018,11,79.48,0,2018-09-21-11,2018
9/21/2018,12,80.22,0,2018-09-21-12,2018
9/21/2018,13,81.97,0,2018-09-21-13,2018
9/21/2018,14,83.02,0,2018-09-21-14,2018
9/21/2018,15,83.37,0,2018-09-21-15,2018
9/21/2018,16,82.61,0,2018-09-21-16,2018
9/21/2018,17,80.77,0,2018-09-21-17,2018
9/21/2018,18,77.34,0,2018-09-21-18,2018
9/21/2018,19,74.37,0,2018-09-21-19,2018
9/21/2018,20,73.39,0,2018-09-21-20,2018
9/21/2018,21,70.95,0,2018-09-21-21,2018
9/21/2018,22,69.83,0,2018-09-21-22,2018
9/19/2018,23,68.75,0,2018-09-19-23,2018
9/20/2018,0,67.92,0,2018-09-20-00,2018
9/20/2018,1,67.28,0,2018-09-20-01,2018
9/20/2018,2,66.22,0,2018-09-20-02,2018
9/20/2018,3,65.18,0,2018-09-20-03,2018
9/20/2018,4,65.16,0,2018-09-20-04,2018
9/20/2018,5,64.64,0,2018-09-20-05,2018
9/20/2018,6,63.71,0,2018-09-20-06,2018
9/20/2018,7,64.16,0,2018-09-20-07,2018
9/20/2018,8,68.02,0,2018-09-20-08,2018
9/20/2018,9,72.33,0,2018-09-20-09,2018
9/20/2018,10,76.03,0,2018-09-20-10,2018
9/20/2018,11,78.43,0,2018-09-20-11,2018
9/20/2018,12,81.19,0,2018-09-20-12,2018
9/20/2018,13,82.7,0,2018-09-20-13,2018
9/20/2018,14,83.15,0,2018-09-20-14,2018
9/20/2018,15,82.04,0,2018-09-20-15,2018
9/20/2018,16,79.77,0,2018-09-20-16,2018
9/20/2018,17,76.82,0,2018-09-20-17,2018
9/20/2018,18,72.79,0,2018-09-20-18,2018
9/20/2018,19,70.53,0,2018-09-20-19,2018
9/20/2018,20,69.24,0,2018-09-20-20,2018
9/20/2018,21,68.33,0,2018-09-20-21,2018
9/20/2018,22,67.64,0,2018-09-20-22,2018
9/18/2018,23,66.99,0,2018-09-18-23,2018
9/19/2018,0,66.86,0,2018-09-19-00,2018
9/19/2018,1,65.75,0,2018-09-19-01,2018
9/19/2018,2,64.96,0,2018-09-19-02,2018
9/19/2018,3,64.27,0,2018-09-19-03,2018
9/19/2018,4,63.97,0,2018-09-19-04,2018
9/19/2018,5,62.99,0,2018-09-19-05,2018
9/19/2018,6,62.46,0,2018-09-19-06,2018
9/19/2018,7,64.56,0,2018-09-19-07,2018
9/19/2018,8,68.33,0,2018-09-19-08,2018
9/19/2018,9,70.85,0,2018-09-19-09,2018
9/19/2018,10,74.04,0,2018-09-19-10,2018
9/19/2018,11,77.19,0,2018-09-19-11,2018
9/19/2018,12,79.99,0,2018-09-19-12,2018
9/19/2018,13,81.54,0,2018-09-19-13,2018
9/19/2018,14,82.98,0,2018-09-19-14,2018
9/19/2018,15,82.6,0,2018-09-19-15,2018
9/19/2018,16,82.23,0,2018-09-19-16,2018
9/19/2018,17,79.95,0,2018-09-19-17,2018
9/19/2018,18,74.88,0,2018-09-19-18,2018
9/19/2018,19,72.11,0,2018-09-19-19,2018
9/19/2018,20,70.73,0,2018-09-19-20,2018
9/19/2018,21,69.59,0,2018-09-19-21,2018
9/19/2018,22,68.73,0,2018-09-19-22,2018
9/17/2018,23,68.75,0,2018-09-17-23,2018
9/18/2018,0,67.65,0,2018-09-18-00,2018
9/18/2018,1,66.84,0,2018-09-18-01,2018
9/18/2018,2,65.9,0,2018-09-18-02,2018
9/18/2018,3,64.81,0,2018-09-18-03,2018
9/18/2018,4,64.28,0,2018-09-18-04,2018
9/18/2018,5,63.91,0,2018-09-18-05,2018
9/18/2018,6,63.76,0,2018-09-18-06,2018
9/18/2018,7,64.41,0,2018-09-18-07,2018
9/18/2018,8,69.79,0,2018-09-18-08,2018
9/18/2018,9,73.75,0,2018-09-18-09,2018
9/18/2018,10,77.29,0,2018-09-18-10,2018
9/18/2018,11,81.38,0,2018-09-18-11,2018
9/18/2018,12,82.56,0,2018-09-18-12,2018
9/18/2018,13,84.86,0,2018-09-18-13,2018
9/18/2018,14,85.47,0,2018-09-18-14,2018
9/18/2018,15,85.75,0,2018-09-18-15,2018
9/18/2018,16,83.05,0,2018-09-18-16,2018
9/18/2018,17,79.71,0,2018-09-18-17,2018
9/18/2018,18,75.74,0,2018-09-18-18,2018
9/18/2018,19,72.39,0,2018-09-18-19,2018
9/18/2018,20,70.92,0,2018-09-18-20,2018
9/18/2018,21,69.37,0,2018-09-18-21,2018
9/18/2018,22,68.38,0,2018-09-18-22,2018
9/16/2018,23,70.6,0,2018-09-16-23,2018
9/17/2018,0,69.32,0,2018-09-17-00,2018
9/17/2018,1,68.63,0,2018-09-17-01,2018
9/17/2018,2,67.8,0,2018-09-17-02,2018
9/17/2018,3,66.93,0,2018-09-17-03,2018
9/17/2018,4,66.24,0,2018-09-17-04,2018
9/17/2018,5,65.58,0,2018-09-17-05,2018
9/17/2018,6,65.08,0,2018-09-17-06,2018
9/17/2018,7,66.21,0,2018-09-17-07,2018
9/17/2018,8,72.66,0,2018-09-17-08,2018
9/17/2018,9,77.3,0,2018-09-17-09,2018
9/17/2018,10,80.98,0,2018-09-17-10,2018
9/17/2018,11,84.15,0,2018-09-17-11,2018
9/17/2018,12,86.08,0,2018-09-17-12,2018
9/17/2018,13,87.4,0,2018-09-17-13,2018
9/17/2018,14,87.34,0,2018-09-17-14,2018
9/17/2018,15,86.76,0,2018-09-17-15,2018
9/17/2018,16,84.1,0,2018-09-17-16,2018
9/17/2018,17,81.6,0,2018-09-17-17,2018
9/17/2018,18,77.48,0,2018-09-17-18,2018
9/17/2018,19,74.74,0,2018-09-17-19,2018
9/17/2018,20,72.7,0,2018-09-17-20,2018
9/17/2018,21,71.32,0,2018-09-17-21,2018
9/17/2018,22,70.38,0,2018-09-17-22,2018
9/15/2018,23,71.4,0,2018-09-15-23,2018
9/16/2018,0,69.54,0,2018-09-16-00,2018
9/16/2018,1,70.02,0,2018-09-16-01,2018
9/16/2018,2,68,0,2018-09-16-02,2018
9/16/2018,3,68.1,0,2018-09-16-03,2018
9/16/2018,4,67.35,0,2018-09-16-04,2018
9/16/2018,5,67.12,0,2018-09-16-05,2018
9/16/2018,6,66.17,0,2018-09-16-06,2018
9/16/2018,7,68.29,0,2018-09-16-07,2018
9/16/2018,8,73.42,0,2018-09-16-08,2018
9/16/2018,9,76.87,0,2018-09-16-09,2018
9/16/2018,10,81.15,0,2018-09-16-10,2018
9/16/2018,11,84.44,0,2018-09-16-11,2018
9/16/2018,12,85.77,0,2018-09-16-12,2018
9/16/2018,13,87.44,0,2018-09-16-13,2018
9/16/2018,14,87.86,0,2018-09-16-14,2018
9/16/2018,15,86.67,0,2018-09-16-15,2018
9/16/2018,16,85.94,0,2018-09-16-16,2018
9/16/2018,17,83.79,0,2018-09-16-17,2018
9/16/2018,18,79.54,0,2018-09-16-18,2018
9/16/2018,19,75.6,0,2018-09-16-19,2018
9/16/2018,20,74.36,0,2018-09-16-20,2018
9/16/2018,21,72.63,0,2018-09-16-21,2018
9/16/2018,22,70.95,0,2018-09-16-22,2018
9/14/2018,23,73.2,0,2018-09-14-23,2018
9/15/2018,0,72.61,0,2018-09-15-00,2018
9/15/2018,1,70.16,0,2018-09-15-01,2018
9/15/2018,2,69.86,0,2018-09-15-02,2018
9/15/2018,3,69.2,0,2018-09-15-03,2018
9/15/2018,4,68.14,0,2018-09-15-04,2018
9/15/2018,5,67.12,0,2018-09-15-05,2018
9/15/2018,6,66.27,0,2018-09-15-06,2018
9/15/2018,7,68.24,0,2018-09-15-07,2018
9/15/2018,8,73.66,0,2018-09-15-08,2018
9/15/2018,9,76.74,0,2018-09-15-09,2018
9/15/2018,10,81.29,0,2018-09-15-10,2018
9/15/2018,11,83.42,0,2018-09-15-11,2018
9/15/2018,12,84.76,0,2018-09-15-12,2018
9/15/2018,13,86.51,0,2018-09-15-13,2018
9/15/2018,14,87.34,0,2018-09-15-14,2018
9/15/2018,15,85.84,0,2018-09-15-15,2018
9/15/2018,16,85.57,0,2018-09-15-16,2018
9/15/2018,17,83.16,0,2018-09-15-17,2018
9/15/2018,18,78.44,0,2018-09-15-18,2018
9/15/2018,19,75.46,0,2018-09-15-19,2018
9/15/2018,20,73.78,0,2018-09-15-20,2018
9/15/2018,21,72.28,0,2018-09-15-21,2018
9/15/2018,22,71.58,0,2018-09-15-22,2018
9/13/2018,23,72.56,0,2018-09-13-23,2018
9/14/2018,0,71.57,0,2018-09-14-00,2018
9/14/2018,1,70.51,0,2018-09-14-01,2018
9/14/2018,2,68.73,0,2018-09-14-02,2018
9/14/2018,3,67.9,0,2018-09-14-03,2018
9/14/2018,4,68.54,0,2018-09-14-04,2018
9/14/2018,5,67.72,0,2018-09-14-05,2018
9/14/2018,6,66.66,0,2018-09-14-06,2018
9/14/2018,7,71.01,0,2018-09-14-07,2018
9/14/2018,8,76.55,0,2018-09-14-08,2018
9/14/2018,9,81.39,0,2018-09-14-09,2018
9/14/2018,10,84.77,0,2018-09-14-10,2018
9/14/2018,11,88.36,0,2018-09-14-11,2018
9/14/2018,12,90.82,0,2018-09-14-12,2018
9/14/2018,13,92.13,0,2018-09-14-13,2018
9/14/2018,14,92.96,0,2018-09-14-14,2018
9/14/2018,15,92.17,0,2018-09-14-15,2018
9/14/2018,16,90.43,0,2018-09-14-16,2018
9/14/2018,17,89.12,0,2018-09-14-17,2018
9/14/2018,18,82.87,0,2018-09-14-18,2018
9/14/2018,19,79.2,0,2018-09-14-19,2018
9/14/2018,20,77.47,0,2018-09-14-20,2018
9/14/2018,21,75.54,0,2018-09-14-21,2018
9/14/2018,22,74.18,0,2018-09-14-22,2018
9/12/2018,23,68.34,0,2018-09-12-23,2018
9/13/2018,0,67.45,0,2018-09-13-00,2018
9/13/2018,1,67.08,0,2018-09-13-01,2018
9/13/2018,2,67,0,2018-09-13-02,2018
9/13/2018,3,66.03,0,2018-09-13-03,2018
9/13/2018,4,65.84,0,2018-09-13-04,2018
9/13/2018,5,65.69,0,2018-09-13-05,2018
9/13/2018,6,64.99,0,2018-09-13-06,2018
9/13/2018,7,67.03,0,2018-09-13-07,2018
9/13/2018,8,71.57,0,2018-09-13-08,2018
9/13/2018,9,74.97,0,2018-09-13-09,2018
9/13/2018,10,77.96,0,2018-09-13-10,2018
9/13/2018,11,81.36,0,2018-09-13-11,2018
9/13/2018,12,83.73,0,2018-09-13-12,2018
9/13/2018,13,86.14,0,2018-09-13-13,2018
9/13/2018,14,86.82,0,2018-09-13-14,2018
9/13/2018,15,86.4,0,2018-09-13-15,2018
9/13/2018,16,85.64,0,2018-09-13-16,2018
9/13/2018,17,83.21,0,2018-09-13-17,2018
9/13/2018,18,79.57,0,2018-09-13-18,2018
9/13/2018,19,76.62,0,2018-09-13-19,2018
9/13/2018,20,75.12,0,2018-09-13-20,2018
9/13/2018,21,73.6,0,2018-09-13-21,2018
9/13/2018,22,73.4,0,2018-09-13-22,2018
9/11/2018,23,67.8,0,2018-09-11-23,2018
9/12/2018,0,67.14,0,2018-09-12-00,2018
9/12/2018,1,67.16,0,2018-09-12-01,2018
9/12/2018,2,66.69,0,2018-09-12-02,2018
9/12/2018,3,66.75,0,2018-09-12-03,2018
9/12/2018,4,66.14,0,2018-09-12-04,2018
9/12/2018,5,66.14,0,2018-09-12-05,2018
9/12/2018,6,66.92,0,2018-09-12-06,2018
9/12/2018,7,68.31,0,2018-09-12-07,2018
9/12/2018,8,69.24,0,2018-09-12-08,2018
9/12/2018,9,72.28,0,2018-09-12-09,2018
9/12/2018,10,74.36,0,2018-09-12-10,2018
9/12/2018,11,76.58,0,2018-09-12-11,2018
9/12/2018,12,79.35,0,2018-09-12-12,2018
9/12/2018,13,81.5,0,2018-09-12-13,2018
9/12/2018,14,82.18,0,2018-09-12-14,2018
9/12/2018,15,82.23,0,2018-09-12-15,2018
9/12/2018,16,81.09,0,2018-09-12-16,2018
9/12/2018,17,78.4,0,2018-09-12-17,2018
9/12/2018,18,74.82,0,2018-09-12-18,2018
9/12/2018,19,72.14,0,2018-09-12-19,2018
9/12/2018,20,70.44,0,2018-09-12-20,2018
9/12/2018,21,70.11,0,2018-09-12-21,2018
9/12/2018,22,69.34,0,2018-09-12-22,2018
9/10/2018,23,69.07,0,2018-09-10-23,2018
9/11/2018,0,68.5,0,2018-09-11-00,2018
9/11/2018,1,67.78,0,2018-09-11-01,2018
9/11/2018,2,67.78,0,2018-09-11-02,2018
9/11/2018,3,67.26,0,2018-09-11-03,2018
9/11/2018,4,66.49,0,2018-09-11-04,2018
9/11/2018,5,66.79,0,2018-09-11-05,2018
9/11/2018,6,66,0,2018-09-11-06,2018
9/11/2018,7,66.93,0,2018-09-11-07,2018
9/11/2018,8,69.78,0,2018-09-11-08,2018
9/11/2018,9,71.54,0,2018-09-11-09,2018
9/11/2018,10,73.75,0,2018-09-11-10,2018
9/11/2018,11,77.72,0,2018-09-11-11,2018
9/11/2018,12,79.59,0,2018-09-11-12,2018
9/11/2018,13,81.12,0,2018-09-11-13,2018
9/11/2018,14,81.67,0,2018-09-11-14,2018
9/11/2018,15,81.45,0,2018-09-11-15,2018
9/11/2018,16,81.24,0,2018-09-11-16,2018
9/11/2018,17,79.45,0,2018-09-11-17,2018
9/11/2018,18,75.57,0,2018-09-11-18,2018
9/11/2018,19,72.57,0,2018-09-11-19,2018
9/11/2018,20,70.71,0,2018-09-11-20,2018
9/11/2018,21,69.49,0,2018-09-11-21,2018
9/11/2018,22,68.52,0,2018-09-11-22,2018
9/9/2018,23,70.38,0,2018-09-09-23,2018
9/10/2018,0,69.46,0,2018-09-10-00,2018
9/10/2018,1,69.06,0,2018-09-10-01,2018
9/10/2018,2,68.89,0,2018-09-10-02,2018
9/10/2018,3,67.65,0,2018-09-10-03,2018
9/10/2018,4,67.11,0,2018-09-10-04,2018
9/10/2018,5,66.69,0,2018-09-10-05,2018
9/10/2018,6,66.21,0,2018-09-10-06,2018
9/10/2018,7,67.83,0,2018-09-10-07,2018
9/10/2018,8,71.22,0,2018-09-10-08,2018
9/10/2018,9,74.76,0,2018-09-10-09,2018
9/10/2018,10,78.73,0,2018-09-10-10,2018
9/10/2018,11,81.13,0,2018-09-10-11,2018
9/10/2018,12,83.3,0,2018-09-10-12,2018
9/10/2018,13,84.33,0,2018-09-10-13,2018
9/10/2018,14,84.99,0,2018-09-10-14,2018
9/10/2018,15,84.54,0,2018-09-10-15,2018
9/10/2018,16,83.83,0,2018-09-10-16,2018
9/10/2018,17,81.12,0,2018-09-10-17,2018
9/10/2018,18,76.96,0,2018-09-10-18,2018
9/10/2018,19,73.65,0,2018-09-10-19,2018
